,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
582,082126J902126,"Har har Mahadev 🔱 
Justice for Sushant ⚖️
created this account only for 14 June to support SSR Warriors 🙏",.,38,9,2885,1024,"Watch the propaganda of shameless Bollywood industry 👇
#भौंक_मत_कोहली 
#भौंक_मत_कोहली
#BoycottFabIndia https://t.co/7ax9AIFc1U","['भौंक_मत_कोहली', 'भौंक_मत_कोहली', 'BoycottFabIndia']"
583,jollygood6899,"ॐ नम:शिवाय 🙏🙏
सत्यम् 
शिवम्
सुन्दरम् 
भारत मुक्त हो भ्रष्ट कांग्रेस,आप और सेक्युलर खाप से 
जय हिन्द
वंदेमातरम्",अखंड भारत ,1109,1196,87151,1024,"Watch the propaganda of shameless Bollywood industry 👇
#भौंक_मत_कोहली 
#भौंक_मत_कोहली
#BoycottFabIndia https://t.co/7ax9AIFc1U","['भौंक_मत_कोहली', 'भौंक_मत_कोहली', 'BoycottFabIndia']"
584,ModiIndianFans,"STAY AWAY, MY OPINION WILL BURN YOUR ASS! CHAMP! GOD! Radhey Radhey ❤️ Donate me :- https://t.co/JTDLvVKewF",,52,653,20032,1,"Watch the propaganda of shameless Bollywood industry 👇
#भौंक_मत_कोहली 
#भौंक_मत_कोहली
#BoycottFabIndia https://t.co/iqESMeYCg5","['भौंक_मत_कोहली', 'भौंक_मत_कोहली', 'BoycottFabIndia']"
585,WronglyLEFT,"राष्ट्रहित सर्वोपरि 🙏 जय हिन्द 🙏 जय हिंदुस्थान 🙏
हम जीयेंगे और मारेंगे ए भारत तेरे लिए।
#जय_श्रीराम
#हर_हर_महादेव",,72,80,12145,3632,"दीवाले आते है शुरू हो जाते है 
#भौंक_मत_कोहली @imVkohli 

@BittuTuFanii https://t.co/ec2fAsCVH5",['भौंक_मत_कोहली']
586,WronglyLEFT,"राष्ट्रहित सर्वोपरि 🙏 जय हिन्द 🙏 जय हिंदुस्थान 🙏
हम जीयेंगे और मारेंगे ए भारत तेरे लिए।
#जय_श्रीराम
#हर_हर_महादेव",,72,80,12145,1024,"Watch the propaganda of shameless Bollywood industry 👇
#भौंक_मत_कोहली 
#भौंक_मत_कोहली
#BoycottFabIndia https://t.co/7ax9AIFc1U","['भौंक_मत_कोहली', 'भौंक_मत_कोहली', 'BoycottFabIndia']"
587,AdarshS81511827,"🇮🇳
⚔️कर्म⚔️
🏹हिंदुत्व🏹
🕉हर हर महादेव🕉
❤उत्तर प्रदेश❤
⚜️गोरखपुर⚜️
🧡जय श्री राम🧡
🚩जय श्री विश्वकर्मा🚩
🙏राजनीतिक विश्लेषक🙏",हिंदूराष्ट्र,93,56,4830,1,#भौंक_मत_कोहली https://t.co/cVXmD42QYQ,['भौंक_मत_कोहली']
588,Abhi0u,,Bharat,23,72,946,1024,"Watch the propaganda of shameless Bollywood industry 👇
#भौंक_मत_कोहली 
#भौंक_मत_कोहली
#BoycottFabIndia https://t.co/7ax9AIFc1U","['भौंक_मत_कोहली', 'भौंक_मत_कोहली', 'BoycottFabIndia']"
589,DanLaurensESPN,Football makes me happy,,2,1,101,1024,"Watch the propaganda of shameless Bollywood industry 👇
#भौंक_मत_कोहली 
#भौंक_मत_कोहली
#BoycottFabIndia https://t.co/7ax9AIFc1U","['भौंक_मत_कोहली', 'भौंक_मत_कोहली', 'BoycottFabIndia']"
590,Abdulkh47834947,,,4,0,18,395,"#भौंक_मत_कोहली
What is this????
Why no gyan on Bakri Eid?
Why no Gyan on Christmas 🎄?
Why no Gyan on Using 2000 cc Engine car?
Why no Gyan on Bursting crackers on New year Eve? https://t.co/wAY1nOEv3R",['भौंक_मत_कोहली']
591,pintusinghyss,"Secretary of YSS Hooghly WB region.
If you're not part of the solution, you're part of the problem.","Kolkata, West Bengal",197,129,2842,63,"@beingarun28 @rakesh_bstpyp Secular Cricketer in Majority state vs Communal Cricketer in Minority State 🤡
#भौंक_मत_कोहली https://t.co/XSOyri9xn0",['भौंक_मत_कोहली']
592,ruby82483119,"cricket_expert, politics expert
tum mujhe follow kro, mein bhi follow back",,59,6,732,1024,"Watch the propaganda of shameless Bollywood industry 👇
#भौंक_मत_कोहली 
#भौंक_मत_कोहली
#BoycottFabIndia https://t.co/7ax9AIFc1U","['भौंक_मत_कोहली', 'भौंक_मत_कोहली', 'BoycottFabIndia']"
593,ShivamS58863217,"Shivam Saini 
from जय श्री राम सेना संगठन (JSRS)",,19,3,278,262,"You should bark front of you bitch...
😡😡😡😡😡😡😡
 #भौंक_मत_कोहली https://t.co/RXSdNoTB4X",['भौंक_मत_कोहली']
594,SunnyShandilya7,,,7,0,75,935,"#अनुष्का_अपना_कुत्ता_संभाल की भारी सफलता के बाद पेश है ,अगला सफलतम ट्रेंड 
#भौंक_मत_कोहली","['अनुष्का_अपना_कुत्ता_संभाल', 'भौंक_मत_कोहली']"
595,MahadevKeBhakt3,महाकाल के भक्त है दिल से बड़े सख्त है🚩जय श्री महाकाल🙏,,485,142,4792,6,@rakesh_bstpyp @beingarun28 @AnujBajpai_ @AtulAdlaw #भौंक_मत_कोहली https://t.co/eQxb2YV84n,['भौंक_मत_कोहली']
596,Shivshahi13,Cricket lover,,16,4,2965,0,"@imShail_3 @Troll_RCBHaters @imVkohli 😂😂
#भौंक_मत_कोहली",['भौंक_मत_कोहली']
597,anonymo72879867,,,0,2,301,1024,"Watch the propaganda of shameless Bollywood industry 👇
#भौंक_मत_कोहली 
#भौंक_मत_कोहली
#BoycottFabIndia https://t.co/7ax9AIFc1U","['भौंक_मत_कोहली', 'भौंक_मत_कोहली', 'BoycottFabIndia']"
598,amarchauhan143,जीवन का दूसरा नाम संघर्ष है।,"Chhatari, India",49,2,20,29,I support this trend #भौंक_मत_कोहली #AryanKhanDrugCase #AryanKhanDruggie https://t.co/USEBoOAmtn,"['भौंक_मत_कोहली', 'AryanKhanDrugCase', 'AryanKhanDruggie']"
599,ManojKB0017,"बूथ कार्यकर्ता भारतीय जनता पार्टी 
वैशाली गाजियाबाद उत्तर प्रदेश","Ghaziabad, India",4543,4267,7141,1,"@Imkattar_Hindu #कांग्रेस_पर_थूकता_है_भारत 
#कांग्रेस_मुक्त_भारत 
#योगी_ही_योग्य_हैं 
#मोदीजी_देश_के_स्वाभिमान 
#भौंक_मत_कोहली 
#BoycottBollywood 
#boycottpathan https://t.co/abQBjkaEDE","['कांग्रेस_पर_थूकता_है_भारत', 'कांग्रेस_मुक्त_भारत', 'योगी_ही_योग्य_हैं', 'मोदीजी_देश_के_स्वाभिमान', 'भौंक_मत_कोहली', 'BoycottBollywood', 'boycottpathan']"
600,NiteshC58162742,hindu,,40,78,5441,1024,"Watch the propaganda of shameless Bollywood industry 👇
#भौंक_मत_कोहली 
#भौंक_मत_कोहली
#BoycottFabIndia https://t.co/7ax9AIFc1U","['भौंक_मत_कोहली', 'भौंक_मत_कोहली', 'BoycottFabIndia']"
601,dinu_disho,"a down to earth person, yaaro ke yaar....     ❤S̄ūs̄h̄ān̄t̄ S̄īn̄ḡh̄ R̄āj̄p̄ūt̄❤",Bas yaad kijeye dil se... ,915,505,28987,1024,"Watch the propaganda of shameless Bollywood industry 👇
#भौंक_मत_कोहली 
#भौंक_मत_कोहली
#BoycottFabIndia https://t.co/7ax9AIFc1U","['भौंक_मत_कोहली', 'भौंक_मत_कोहली', 'BoycottFabIndia']"
602,29tCyH9ctI3f5Sy,,,146,12,2238,1024,"Watch the propaganda of shameless Bollywood industry 👇
#भौंक_मत_कोहली 
#भौंक_मत_कोहली
#BoycottFabIndia https://t.co/7ax9AIFc1U","['भौंक_मत_कोहली', 'भौंक_मत_कोहली', 'BoycottFabIndia']"
