,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
299,YashSon54982344,,,5,15,2091,2344,BOYCOTT EACH AND EVERY BRAND WHICH HURTS HINDU SENTIMENTS 😠 #BoycottFabIndia,['BoycottFabIndia']
300,YashSon54982344,,,5,15,2091,636,"I used to buy my Kurtas from there, but from now onwards I and my friends will boycott such Anti Hindu  Company. 

#BoycottFabIndia

@FabindiaNews",[]
301,YashSon54982344,,,5,15,2091,2516,"Retweet And Repeat With Me .

#BoycottFabIndia

Shame On FabIndia",['BoycottFabIndia']
302,YashSon54982344,,,5,15,2091,313,"All do orders from @FabindiaNews then cancelled it when product reached at home. Courier will get money but feb India will face financial loss, only #BoycottFabIndia in Twitter will not work.

#BoycottFabIndia https://t.co/MXl1xLYc4X",[]
303,YashSon54982344,,,5,15,2091,7247,"Time to #BoycottFabIndia

They don't deserve our money",['BoycottFabIndia']
304,YashSon54982344,,,5,15,2091,3393,"#BoycottFabIndia @FabindiaNews 

Every RT is knock on the door, make it count https://t.co/i86ZMQnIuq",['BoycottFabIndia']
305,YashSon54982344,,,5,15,2091,5,"Another campaign knocked dead. Will they be able to bury the body though?
.
.
.
#diwali #traditions #jashneRiwaaz #Fabindia #clothing #BoycottFabIndia #Boycott #celebrations #FabindiaNews #tbl #thebottomline #marketingagecncy #adcampaign https://t.co/fUxLhxVCK2","['diwali', 'traditions', 'jashneRiwaaz', 'Fabindia']"
306,YashSon54982344,,,5,15,2091,9,"#NoBindiNoBusiness 
#BoycottFabIndia https://t.co/CR6anFuhLR","['NoBindiNoBusiness', 'BoycottFabIndia']"
307,ksugandhi25,,,15,3,19,3393,"#BoycottFabIndia @FabindiaNews 

Every RT is knock on the door, make it count https://t.co/i86ZMQnIuq",['BoycottFabIndia']
308,YashSon54982344,,,5,15,2091,1024,"Watch the propaganda of shameless Bollywood industry 👇
#भौंक_मत_कोहली 
#भौंक_मत_कोहली
#BoycottFabIndia https://t.co/7ax9AIFc1U","['भौंक_मत_कोहली', 'भौंक_मत_कोहली', 'BoycottFabIndia']"
309,aparnasridhar7,"Ah yet, ere I descend to the grave, May I a small house and large garden have; And a few friends, and many books, both true, both wise and both delightful too.",,430,6704,52318,4,"@JhaSanjay 
Just for your info..there is no word ""Diwali""..it is ""Deepavali""..
Pehle sahi shabda bolna sikhiye..
By the way..ur 1 kurta worth 1k is of no help! The rest of us stand with @Tejasvi_Surya 
#BoycottFabIndia https://t.co/xWrTqm0PR3",[]
310,YashSon54982344,,,5,15,2091,1418,"Jashn-E-Riwaaz keh ke apne Diwali sale ka Khatna karwa diya!

#BoycottFabIndia",['BoycottFabIndia']
311,LLBGovind,It's All Karma,"Ranchi, India",62,11,313,0,"Shame 
#BoycottFabIndia",['BoycottFabIndia']
312,snsypr,,India,2974,1294,93014,11,"Fabindia द्वारा ट्वीट डिलीट कर दिया गया परंतु ट्विटर पर #BoycottFabIndia का ट्रेंड चल रहा है लोग इस ब्रांड की भारी आलोचना करने के साथ-साथ इसका बहिष्कार करने की भी माँग कर रहे हैं।

अब ट्वीट डिलीट करने से काम नहीं चलेगा, न माफी मांगने से,

अब आजीवन बहिष्कार होगा 🤬 #FabIndia",['BoycottFabIndia']
313,JaneZakya,Proud British Hindu ; Save Britain and India from Islamification!,"England, United Kingdom",484,442,53691,3,@swati_gs @washingtonpost Whatever #BoycottFabIndia for lifetime is my answer.,['BoycottFabIndia']
