,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
346,rishitus2001,,"Charlotte, NC",180,180,51394,962,"‘मुन्ना भाई किसान नेताओं’ की तो पोल ही खुल गई,अराजकता का भारत के असल किसानों व जनता ने दिया भरपूर जवाब,न तो एक भी दुकान का शटर गिरा,न ही सड़कों से भीड़ हटी,बंद का खेल सुपर फ्लाप,हां कांग्रेस और उसके चट्टों बट्टों का मोटा पैसा जरूर ‘मोटे खिलाड़ियों’ पर खर्च हो गया😂
 #भारत_खुला_है https://t.co/tk3GVDR5xt",[]
347,Hariomyoua,राष्ट्र प्रेम सर्वोपरि,,142,98,30063,175,Yes #भारत_खुला_है https://t.co/chi4BmMGME,['भारत_खुला_है']
348,pakibaap,,,42,0,18,145,"This so called #BharatBandh &amp; the people behind them are well explained by Sadhguru Ji

Those who STOP the country should NEVER be our LEADERS

#भारत_अब_बंद_नहीं_होगा
#भारत_खुला_है https://t.co/5x26gTHqiy",['BharatBandh']
349,shanu76312227,सत्य सनातन हिन्दू 🛕,,35,1,10,0,#भारत_खुला_है https://t.co/RbKKcBjJni,['भारत_खुला_है']
350,Zee46720935,,,1797,57,3796,6,"@RakeshTikaitBKU कौन सा भारत बंद है???

मेरा शहर तो पूरा खुला हुआ है हाँ बस दलालो की दुकानें जरूर बंद होगी है।
#भारत_खुला_है",[]
351,shreera967216,,"Durg, India",94,170,10819,18,"सेंट्रल विस्टा प्रोजेक्ट में मोदी जी राकेश डकैत को रात से ही काम पर लगा दी है ! इसलिए आज
 #भारत_खुला_है 😜 https://t.co/ZIdWN8Gk0G",['भारत_खुला_है']
352,JackyCh71296542,job seeker,,95,6,3737,34,"🚨 Alleged farmers stop Indian Army's convoy.

While the Army officer was requesting them to free the road for their convoy to move, the alleged farmers can be seen making fun of him.

#भारत_खुला_है 
https://t.co/RjBDuzLDxB",[]
353,mohit__rathi,🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,,1287,75,6158,29,"#RahulGandhi to all opposition after the failure of #BharatBandh &amp; trending #नाक_कटा_आया #RakeshTikait 
be like that👇😂😂🤪
#sunainaa r u feeling same?😂 
#farmerswithmodi 
#भारत_खुला_है 
#भारत_बन्द_नहीं_बुलंद_है https://t.co/ZAK1sW2vu6","['RahulGandhi', 'BharatBandh', 'नाक_कटा_आया', 'RakeshTikait']"
354,Hariomyoua,राष्ट्र प्रेम सर्वोपरि,,142,98,30063,76,"Stay Together, Stay Strong.#भारत_खुला_है

Stop disturbing the development of our Nation.
We DONOT SUPPORT  The Bharat Bandh Movement. #भारत_खुला_है

We are Standing With PM
 @narendramodi ji. 

#भारत_खुला_है https://t.co/RkNBXYXCNh",['भारत_खुला_है']
355,Bm12590977,,,48,1,102,0,Nwjwosnsnxowo #भारत_खुला_है,['भारत_खुला_है']
356,Bm12590977,,,48,1,102,0,Nwjwkksksjmsnss #भारत_खुला_है,['भारत_खुला_है']
357,Bm12590977,,,48,1,102,0,Sjjsjsjsjs #भारत_खुला_है,['भारत_खुला_है']
358,GautamK41054852,simple living high thinking,,60,2,82,194,"Well explained 😂👌
#भारत_खुला_है https://t.co/r6UFZdCemk",['भारत_खुला_है']
359,Bm12590977,,,48,1,102,0,Snnsksowks #भारत_खुला_है,['भारत_खुला_है']
360,Bm12590977,,,48,1,102,0,Wnejjzjzjssk #भारत_खुला_है,['भारत_खुला_है']
361,JackyCh71296542,job seeker,,95,6,3737,35,"Sadhguru on Protests.

Good leaders don't call for Bandh.

#भारत_खुला_है https://t.co/pJU0pzS5Q9",['भारत_खुला_है']
362,JackyCh71296542,job seeker,,95,6,3737,63,"#भारत_खुला_है,#RakeshTikait 
Congress party right now 😂 https://t.co/ODQPuGcXLc","['भारत_खुला_है', 'RakeshTikait']"
363,BibekMa23266432,,"West Bengal, India",66,7,132,0,Ennejdodd xdjdd #भारत_खुला_है,['भारत_खुला_है']
364,BibekMa23266432,,"West Bengal, India",66,7,132,0,Jdjdikdkxxxn op oddjdn #भारत_खुला_है,['भारत_खुला_है']
365,BibekMa23266432,,"West Bengal, India",66,7,132,0,ejsjdjddjjdjdjwoexndneiejddn xnwoskd #भारत_खुला_है,['भारत_खुला_है']
366,BibekMa23266432,,"West Bengal, India",66,7,132,0,Shdjjdosi #भारत_खुला_है,['भारत_खुला_है']
367,BibekMa23266432,,"West Bengal, India",66,7,132,0,Shhdjdndndn #भारत_खुला_है,['भारत_खुला_है']
368,BibekMa23266432,,"West Bengal, India",66,7,132,0,Ehehhdb #भारत_खुला_है,['भारत_खुला_है']
369,abhik0786,,भारत,2166,317,15290,150,"बीजेपी मेरा परिवार आर एस एस मेरा संस्कार भगवा मेरी शान तिरंगा मेरी जान।#श्रीनरेन्द्र_मोदी_जी_मेरा_अभिमान जय हिंद
                 #वन्दे_मातरम
                #भारत_खुला_है https://t.co/1gCE9joBpu",['श्रीनरेन्द्र_मोदी_जी_मेरा_अभिमान']
370,BibekMa23266432,,"West Bengal, India",66,7,132,0,Hrhhd #भारत_खुला_है,['भारत_खुला_है']
371,GautamK41054852,simple living high thinking,,60,2,82,0,"Bharat na to kabhi band tha na he kabhi rahe gaa ,bharat khula tha khula rahe gaa kisi ki okat ny hai es pavitra desh ko band karne kii, Bharat khula hai, #भारत_खुला_है",['भारत_खुला_है']
372,AshokManwani8,,,791,365,19466,730,"आखिर सोनिया जी के प्रिय चेले टिकैत ने सच बोल ही दिया... #भारत_खुला_है 

https://t.co/0PARQCiqKE",['भारत_खुला_है']
373,addisingh31,"⚘⚘जय भोले नाथ। जय जगदम्बे ।⚘⚘ 
जय जवान।जय किसान।जय हिन्द ।जय भारत ।

भारतीय संस्कृति व हिंदूस्तानी होने पर गर्व है।
 समानता और निष्पक्षता का पक्षधर हूँ।",,344,244,20072,1,"@rohanrgupta एक परिवार की पार्टी का ,
हर दांव , हुआ नाकाम ।
#भारत_खुला_है  
बंद है , कांग्रेस की दुकान ।",['भारत_खुला_है']
374,AshMytweets4,Staunch Nationalist | Political Enthusiastic | Movie Buff | Sports & Games Luver | Finance geek 🤓,,1042,53,3939,962,"‘मुन्ना भाई किसान नेताओं’ की तो पोल ही खुल गई,अराजकता का भारत के असल किसानों व जनता ने दिया भरपूर जवाब,न तो एक भी दुकान का शटर गिरा,न ही सड़कों से भीड़ हटी,बंद का खेल सुपर फ्लाप,हां कांग्रेस और उसके चट्टों बट्टों का मोटा पैसा जरूर ‘मोटे खिलाड़ियों’ पर खर्च हो गया😂
 #भारत_खुला_है https://t.co/tk3GVDR5xt",[]
375,suncity0141,,"Jaipur, India",40,9,1158,730,"आखिर सोनिया जी के प्रिय चेले टिकैत ने सच बोल ही दिया... #भारत_खुला_है 

https://t.co/0PARQCiqKE",['भारत_खुला_है']
376,ThePoojaGoel,🌹राधे राधे🌹Running Business. Ex.NCC Cadet.जय हिंद .Indian Army🇮🇳Tea Lover☕️ महेश बाबू❤️,"New Delhi, India",1468,4798,186686,148,"अब पंजाब में भी माहौल तेजी से बदल रहा है।

अब पंजाब के असली किसानों को समझ में आने लगा है कि ये किसान आंदोलन सिर्फ राजनैतिक साज़िश है।

#भारत_खुला_है",[]
377,AniketM08198268,Healer,,10,3,298,0,जी हांं #भारत_खुला_है,['भारत_खुला_है']
378,JackyCh71296542,job seeker,,95,6,3737,145,"This so called #BharatBandh &amp; the people behind them are well explained by Sadhguru Ji

Those who STOP the country should NEVER be our LEADERS

#भारत_अब_बंद_नहीं_होगा
#भारत_खुला_है https://t.co/5x26gTHqiy",['BharatBandh']
379,im_subhampoddar,CA aspirant nd keenly interested in politics nd looking fwd to bcom narendra modi..proud hindu....born on d great date f march 23,,162,45,3491,145,"This so called #BharatBandh &amp; the people behind them are well explained by Sadhguru Ji

Those who STOP the country should NEVER be our LEADERS

#भारत_अब_बंद_नहीं_होगा
#भारत_खुला_है https://t.co/5x26gTHqiy",['BharatBandh']
380,JackyCh71296542,job seeker,,95,6,3737,352,"Goons in the name of farmers, hooliganism in the name of protest!

Patients are suffering, a son is not able to reach his ailing mother, a daughter cannot attend her father's condolence meet.

To those supporting the Bandh, today it is them, tomorrow it can be you!

#भारत_खुला_है https://t.co/wcucMAytW6",[]
381,AbvpSudip,,,97,70,2697,14,"@BittuTuFanii ये दोनों महामानव सिर्फ नेता नहीं हैं बल्कि हम लोगों तथा हमारे बच्चों का भविष्य हैं इस बात को कांगी वामी तथा आंदोलन जीवियो को जितनी जल्दी समझ आ जाए तो अच्छा है 👍
जय हिंद नमो-नमो 
#भारत_खुला_है",[]
382,AbvpSudip,,,97,70,2697,730,"आखिर सोनिया जी के प्रिय चेले टिकैत ने सच बोल ही दिया... #भारत_खुला_है 

https://t.co/0PARQCiqKE",['भारत_खुला_है']
383,rathorsss,Proud to be a patriot🇮🇳🇮🇳🇮🇳,India,23,23,90,730,"आखिर सोनिया जी के प्रिय चेले टिकैत ने सच बोल ही दिया... #भारत_खुला_है 

https://t.co/0PARQCiqKE",['भारत_खुला_है']
384,Gulshan40512,Railway lovers,,5,17,1976,6,"#railway_groupd_examdate
#भारत_खुला_है https://t.co/bwItHrUNCl","['railway_groupd_examdate', 'भारत_खुला_है']"
385,i_ajitrajput,एक किसान हूं,gadhauli,372,125,13551,70,"कांग्रेस के कुछ दलाल किसी मार्किट की 2,3 दुकानों को बंद करके गला फाड़कर Twitter पर चिल्ला रहे हैं कि भारत बंद है अरे #भारत_खुला_है लेकिन 10 जनपथ पर जरूर ताला लगा हुआ है 2014 से वो ही बंद है और अब बन्द ही रहेगा। 

प्रोपेगैंडा अब नए भारत में चलते नहीं हैं। https://t.co/9ZJS8bEoHn",[]
