,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
42,Youth_Views,#FarmersProtest #Tractor2Twitter,India,310,61,1336,31,"ਨਿਹੰਗ ਸਿੰਘਾਂ ਤੇ ਕਿਸਾਨਾਂ ਵਿੱਚ ਉਲਝਾ ਕੇ ਬੜੇ ਤਰੀਕੇ ਨਾਲ ਸਾਨੂੰ ਮੁੱਦੇ ਤੋਂ ਭਟਕਾਇਆ ਜਾ ਰਿਹੈ।
ਸ਼ਹੀਦਾਂ ਦੇ ਮਾਤਾ-ਪਿਤਾ ਨੂੰ ਹਲੇ ਵੀ ਇਨਸਾਫ਼ ਨੀ ਮਿਲਿਆ,
ਉਹਨਾਂ ਦੇ ਭੈਣ-ਭਰਾਵਾਂ ਦਾ ਦਰਦ ਅੱਜ ਵੀ ਓਨਾ ਹੀ ਐ,
ਲਖੀਮਪੁਰ ਵਾਲਾ ਕਤਲੇਆਮ ਕਿਤੇ ਭੁਲਾ ਨਾ ਬੈਠੀਏ!!

#लखीमपुर_किसान_नरसंहार
#FarmersProtest https://t.co/jBKkPX9siD",[]
43,pushpsharma05,ᴏꜰꜰɪᴄɪᴀʟ ᴛᴡɪᴛᴛᴇʀ ᴀᴄᴄᴏᴜɴᴛ ᴏꜰ #ᴩᴜꜱʜᴩᴇɴᴅʀᴀ ᴋᴜᴍᴀʀ ꜱʜᴀʀᴍᴀ #yᴏᴜᴛʜ ᴅɪꜱᴛʀɪᴄᴛ ᴩʀᴇꜱɪᴅᴇɴᴛ ᴋᴀꜱɢᴀɴᴊ-#ʙʜᴀʀᴛɪyᴀ ᴍᴀɪᴛʜɪʟ ʙʀᴀʜᴍᴀɴ ᴋᴀʟyᴀɴ ᴍᴀʜᴀꜱᴀʙʜᴀ (ᴜ.ᴩ).#ᴍᴇᴍʙᴇʀ ᴏꜰ @Bjp4up,"kasganj, Aligarh india",912,1093,476,4,"संयुक्त किसान मोर्चा ने #योगेंद्रयादव को 1 महीने के लिए मोर्चा की सदस्यता और मोर्चा की 9 सदस्यीय कमिटी से निलंबित कर दिया है।
#लखीमपुर_किसान_नरसंहार के दोषी भाजपा कार्यकर्ता के घर जाने पर पर उनके खिलाफ अनुशासनात्मक कार्रवाई।",['योगेंद्रयादव']
44,inayra_tiwari,Short Sassy Cute & Classy,,3,3,581,4,"संयुक्त किसान मोर्चा ने #योगेंद्रयादव को 1 महीने के लिए मोर्चा की सदस्यता और मोर्चा की 9 सदस्यीय कमिटी से निलंबित कर दिया है।
#लखीमपुर_किसान_नरसंहार के दोषी भाजपा कार्यकर्ता के घर जाने पर पर उनके खिलाफ अनुशासनात्मक कार्रवाई।",['योगेंद्रयादव']
45,Harwind41696415,Waheguru ji many many thanks for everything 🙏🏻😊,"Jalandhar, India",712,430,2074,11,"#BigUpdate
@_YogendraYadav को ""सयुक्त किसान मोर्चे"" से सस्पेंड कर दिया गया!
वह भाजपा कार्यकर्ता के घर गए थे जो #लखीमपुर_किसान_नरसंहार के लिए जिम्मेदार थे!

#FarmersProtest #DirtyPoliticsAgainstFarmers https://t.co/K5IBeiu5bT","['BigUpdate', 'लखीमपुर_किसान_नरसंहार', 'FarmersProtest', 'DirtyPoliticsAgainstFarmers']"
46,sambhajikate,"social media coordinator Marathwada
@IYCMaharastra
https://t.co/oT8sikg2kO
#RahulGandhi
#MyleaderRG🙏","Paithan, Aurangabad ",1102,731,26606,7,"#लखीमपुर_किसान_नरसंहार का केस तो चलता ही रहेगा.. 
लेकिन घड़ी घड़ी आसू बहानेवाले प्रधानमंत्री मोदीजी आप अपने गृहराज्य मंत्री अजय मिश्रा टेनी का इस्तीफा कब लोगे? 
आप शहीद किसानों के प्रति इतने असंवेदनशील क्यों हो?
आपको किसानों के हत्यारों से इतना लगाव क्यों?

#अजय_मिश्र_इस्तीफा_दो https://t.co/CezxFd6ZMb",['लखीमपुर_किसान_नरसंहार']
47,imayanktiwari,Works at @TV9Bharatvarsh. #Founder & EditorinChief @rashtrniti. Advocate at Bar Council of India (L.L.B). Bachelor in Mass Communication in Post Graduate.,"New Delhi, India",1283,3934,989,4,"संयुक्त किसान मोर्चा ने #योगेंद्रयादव को 1 महीने के लिए मोर्चा की सदस्यता और मोर्चा की 9 सदस्यीय कमिटी से निलंबित कर दिया है।
#लखीमपुर_किसान_नरसंहार के दोषी भाजपा कार्यकर्ता के घर जाने पर पर उनके खिलाफ अनुशासनात्मक कार्रवाई।","['योगेंद्रयादव', 'लखीमपुर_किसान_नरसंहार']"
48,Ashu_maurya2023,"जो फॉलो करके अनफॉलो करेंगे। में जब लिस्ट चेक करता हूँ ऐसे लोगो को उठा के बाहर फेंक देता हूँ। ना unfollow करता हूँ ना करने देता हूँ
जय जवान जय किसान🇮🇳",,1348,1045,17717,41,"#BigUpdate
@_YogendraYadav को ""सयुक्त किसान मोर्चे"" से सस्पेंड कर दिया गया!
वह भाजपा कार्यकर्ता के घर गए थे जो #लखीमपुर_किसान_नरसंहार के लिए जिम्मेदार थे!

#FarmersProtest",['BigUpdate']
49,SunheriSooch,"Social Activist
दिल से हिंदुस्तानी - सच कड़वा होता है.🇮🇳

https://t.co/aMXm8WxKSV…  https://t.co/LXwAlozYo8",India,78,648,2441,0,@aajtak #गोदिमीडिया #लखीमपुर_किसान_नरसंहार पर भी कुछ बोलो।,"['गोदिमीडिया', 'लखीमपुर_किसान_नरसंहार']"
50,NSUICG_KORBA,"Join NSUI, Official Twitter Handle of NSUI Korba Chhattisgarh","Korba Chhattisgarh, India",80,59,534,1,"उत्तरप्रदेश के लखीमपुर में हुए नरसंहार के विरोध में @NSUICG_KORBA द्वारा कोरबा के निहारिका सुभाष चौक में कैंडल मार्च निकालकर श्रद्धांजलि अर्पित किया!

#लखीमपुर #लखीमपुर_किसान_नरसंहार
@RahulGandhi @priyankagandhi @plpunia @Allavaru @srinivasiyc @Devendra_1925 @kanhaiyakumar @nsui https://t.co/ECOMscLlVU",[]
51,KNikhumb,@DISTRICT VICE PRESIDENT AT BIHAR PRESESH CONGRESS COMMITIE (SOCIAL MEDIA &IT cell),@Bihar congress commitie,331,29,516,8,"लखीमपुर यूपी में किसानों को कुचला गया. @priyankagandhi जी स्थिति को जानने,पीड़ितों को न्याय एवं संरक्षण मिले इसलिए रातों रात वहां पहुच रही थीं यूपी पुलिस उनके जबर्दस्ती करती रही.गैरकानूनी तरीके से रोकती रही.अरे रोकना है तो हत्या रोको,गुंडों को रोको@INCIndia
#लखीमपुर_किसान_नरसंहार https://t.co/bG6sXaJ5aj",[]
52,awab4u,belongs Indus Valley civilization.  Ludhiana indian Punjab.u can take a Punjabi out of Punjab bt u can't take Punjab out of Punjabi AAP supporter,Ludhiana india ,292,351,54129,41,"#BigUpdate
@_YogendraYadav को ""सयुक्त किसान मोर्चे"" से सस्पेंड कर दिया गया!
वह भाजपा कार्यकर्ता के घर गए थे जो #लखीमपुर_किसान_नरसंहार के लिए जिम्मेदार थे!

#FarmersProtest",['BigUpdate']
53,Pradeep27732401,"I love 🌿🍃 Nature🌿🍃
में मुसाफिर हु ख्वाइश मंद भरपूर तरक्की का, 
जुल्म इतना बुरा नहीं जितनी खामोशी
बोलना सीखो वर्ना आने वाली पीड़िया 
गूंगी और बहरी हो जायेगी",,370,701,45610,41,"#BigUpdate
@_YogendraYadav को ""सयुक्त किसान मोर्चे"" से सस्पेंड कर दिया गया!
वह भाजपा कार्यकर्ता के घर गए थे जो #लखीमपुर_किसान_नरसंहार के लिए जिम्मेदार थे!

#FarmersProtest",['BigUpdate']
54,Alipurduar_TMC,"Tweets/Retweets are my personal opinion.
#Bengal #DidiAgain #TMC #Covid-19 #Alipurduar  #WestBengal","अलीपुरद्वार, भारत",651,348,12295,41,"#BigUpdate
@_YogendraYadav को ""सयुक्त किसान मोर्चे"" से सस्पेंड कर दिया गया!
वह भाजपा कार्यकर्ता के घर गए थे जो #लखीमपुर_किसान_नरसंहार के लिए जिम्मेदार थे!

#FarmersProtest",['BigUpdate']
55,pushprajyadav97,"Die Hard Fan !! Lalu Prasad Yadav !! @RJDforIndia
National Social Media Team !! INDIA!! Activist #TeamSAATH","Lucknow, Bihar, India",8322,29544,249745,41,"#BigUpdate
@_YogendraYadav को ""सयुक्त किसान मोर्चे"" से सस्पेंड कर दिया गया!
वह भाजपा कार्यकर्ता के घर गए थे जो #लखीमपुर_किसान_नरसंहार के लिए जिम्मेदार थे!

#FarmersProtest",['BigUpdate']
56,VishalK50996940,student,Bijnor Up,63,59,2170,41,"#BigUpdate
@_YogendraYadav को ""सयुक्त किसान मोर्चे"" से सस्पेंड कर दिया गया!
वह भाजपा कार्यकर्ता के घर गए थे जो #लखीमपुर_किसान_नरसंहार के लिए जिम्मेदार थे!

#FarmersProtest",['BigUpdate']
57,PMO_1972_INDIA,S.M. Office,India,262,54,8623,504,"#लखीमपुर_किसान_नरसंहार
#GodiMedia  be like 
 At murdra port.    At Aryans party https://t.co/kTUcqtGfp6","['लखीमपुर_किसान_नरसंहार', 'GodiMedia']"
58,BhagatSinghDa17,"Retired  teacher
political , social and trade union activist
humanist and secular",Mohmmadpur Delhi - 36,4061,4090,6313,1,@Kisan_ItCell @_YogendraYadav ##लखीमपुर_किसान_नरसंहार के दोषी भाजपा कार्यकर्ता के घर जाना किसान आंदोलन को कमजोर करने के साथ साथ भीतरघात है|ऐसे ही लोग आंदोलन में जयचंद की भूमिका का निर्वहन  करते हैं|संयुक्त किसान मोर्चे का फैसले का हृदय की गहराइयों से स्वागत|लडे़गे_ जीतेंगे,['लखीमपुर_किसान_नरसंहार']
59,SunheriSooch,"Social Activist
दिल से हिंदुस्तानी - सच कड़वा होता है.🇮🇳

https://t.co/aMXm8WxKSV…  https://t.co/LXwAlozYo8",India,78,648,2441,0,@myogiadityanath @narendramodi #लखीमपुर_किसान_नरसंहार का क्या रहा ??,['लखीमपुर_किसान_नरसंहार']
60,_ApkaAkhilesh,"जब भाजपा झूठे वादे करके 300 पार जा सकती है, तो हम सच्चे काम और लोगों को जोड़कर 351 सीट क्यों नहीं जीत सकते. @yadavakhilesh","Uttar Pradesh, India",382,174,2094,13,"#लखीमपुर_किसान_नरसंहार
माननीय सुप्रीम कोर्ट को भी यूपी की किसान नौजवान गरीब मजदूर विरोधी भाजपा सरकार पर भरोसा नहीं है.
#नहीं_चाहिए_भाजपा @yadavakhilesh @samajwadiparty @suryapsingh_IAS @IPSinghSp @Socialist_arun @ARajesh_SP @juhiesingh @ajitanjum https://t.co/BA4x2RtkuW",['लखीमपुर_किसान_नरसंहार']
61,SudhirY50438177,"i am a indian🇮🇳👳 loin🦁 i am very honest man👨 i am always speak the truth hindustan🇮🇳 🇮🇳👏zindabaad Pakistan🇵🇰 Murdabaad,❗mai hu samaajwaadi🇧🇾🚲🇧🇾","shikohabad,UttarPradesh, India",1179,2575,4296,8,"इस सरकार की नीयत ओर इरादे #किसान विरोधी है, इतने ज़ुल्म के बाद भी सरकार अन्नदाता के साथ न्याय नही करना चाहतीं हैं !
#लखीमपुर_किसान_नरसंहार 
@yadavakhilesh @dimpleyadav @samajwadiparty @MPDharmendraYdv @ARajesh_SP @yadavpoojasp @RachnaSinghSP @RichaSingh_Alld @SudhirY50438177 https://t.co/nAWU8lwHty","['किसान', 'लखीमपुर_किसान_नरसंहार']"
62,Surendr0032083,"#OfficialAccount 
Samajvadi Solder
(social activities)
 मिशन 2022( यूपी)
अंधभक्त कृपया दूर रहें!
हिंदू हूं हिंदुस्तान का BJP का नहीं।#टीम #ARajesh_sp
100%FB",,2485,5752,34398,13,"#लखीमपुर_किसान_नरसंहार
माननीय सुप्रीम कोर्ट को भी यूपी की किसान नौजवान गरीब मजदूर विरोधी भाजपा सरकार पर भरोसा नहीं है.
#नहीं_चाहिए_भाजपा @yadavakhilesh @samajwadiparty @suryapsingh_IAS @IPSinghSp @Socialist_arun @ARajesh_SP @juhiesingh @ajitanjum https://t.co/BA4x2RtkuW",['लखीमपुर_किसान_नरसंहार']
63,babagaisamudre,"सत्याच्या वाटेवर चालताना एकटे पडलात तरी चालेल, पण चुकीच्या गोष्टींचे समर्थन करणाऱ्या गर्दीमध्ये मिसळू नका. !! 
😊🇮🇳💪❤🌾✍",India,997,226,9772,7,"#लखीमपुर_किसान_नरसंहार का केस तो चलता ही रहेगा.. 
लेकिन घड़ी घड़ी आसू बहानेवाले प्रधानमंत्री मोदीजी आप अपने गृहराज्य मंत्री अजय मिश्रा टेनी का इस्तीफा कब लोगे? 
आप शहीद किसानों के प्रति इतने असंवेदनशील क्यों हो?
आपको किसानों के हत्यारों से इतना लगाव क्यों?

#अजय_मिश्र_इस्तीफा_दो https://t.co/CezxFd6ZMb",['लखीमपुर_किसान_नरसंहार']
64,dinesh4149,,,450,249,5836,13,"#लखीमपुर_किसान_नरसंहार
माननीय सुप्रीम कोर्ट को भी यूपी की किसान नौजवान गरीब मजदूर विरोधी भाजपा सरकार पर भरोसा नहीं है.
#नहीं_चाहिए_भाजपा @yadavakhilesh @samajwadiparty @suryapsingh_IAS @IPSinghSp @Socialist_arun @ARajesh_SP @juhiesingh @ajitanjum https://t.co/BA4x2RtkuW",['लखीमपुर_किसान_नरसंहार']
65,BaliyanRahul29,"Teacher ,Social worker , Harit Pradesh volunteer",,200,186,1602,41,"#BigUpdate
@_YogendraYadav को ""सयुक्त किसान मोर्चे"" से सस्पेंड कर दिया गया!
वह भाजपा कार्यकर्ता के घर गए थे जो #लखीमपुर_किसान_नरसंहार के लिए जिम्मेदार थे!

#FarmersProtest",['BigUpdate']
66,PravinIYC,Chief SM Coordinator @IYCMaha | #Nehruvian | Interested in Psephology | Believes in Work is Worship & श्रद्धा आणि सबूरी | Personal Opinions here |,Latur,867,4709,28084,7,"#लखीमपुर_किसान_नरसंहार का केस तो चलता ही रहेगा.. 
लेकिन घड़ी घड़ी आसू बहानेवाले प्रधानमंत्री मोदीजी आप अपने गृहराज्य मंत्री अजय मिश्रा टेनी का इस्तीफा कब लोगे? 
आप शहीद किसानों के प्रति इतने असंवेदनशील क्यों हो?
आपको किसानों के हत्यारों से इतना लगाव क्यों?

#अजय_मिश्र_इस्तीफा_दो https://t.co/CezxFd6ZMb",['लखीमपुर_किसान_नरसंहार']
