,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
112,BeInclusive882,Stand for truth.,,526,82,12452,134,"""La ilaha illallah...."" will the slogan of #RakeshTikait in his upcoming rally. 

Save the tweet. #कट_वा_राकेश_टिकैत","['RakeshTikait', 'कट_वा_राकेश_टिकैत']"
113,BeInclusive882,Stand for truth.,,526,82,12452,243,"Because Aur@ngzeb was more secular than Akbar.

#RakeshTikait https://t.co/JPoqiTxCBC",['RakeshTikait']
114,BeInclusive882,Stand for truth.,,526,82,12452,9,"Fake Farmer Leader #RakeshTikait
check out this claim by this Islamist.
If this claim is true, then you need to respond to the Hindus attending that rally of yours.
@MediaHarshVT @awasthin",['RakeshTikait']
115,BeInclusive882,Stand for truth.,,526,82,12452,899,Don’t miss #TikaitInChalteChalte today 8pm and 11pm part 2 #rakeshtikait #ChalteChalte https://t.co/YBqRSEnzSQ,"['TikaitInChalteChalte', 'rakeshtikait', 'ChalteChalte']"
116,BeInclusive882,Stand for truth.,,526,82,12452,444,"Some WA forwards are really very good.

#FarmBills2020
#FarmLaws
#FarmersProtestHijacked
#FakeFarmers
#SinghuBorder
#RakeshTikait https://t.co/zkzjVLr5lo","['FarmBills2020', 'FarmLaws', 'FarmersProtestHijacked', 'FakeFarmers', 'SinghuBorder']"
117,BeInclusive882,Stand for truth.,,526,82,12452,0,"#RakeshTikait I appeal to Govt of India this Congress men Tikait is blackmailing, India Stands with Farmers not for Dalaal, Bicholiye Arthi and dirty politicians",['RakeshTikait']
118,BeInclusive882,Stand for truth.,,526,82,12452,1,#RakeshTikait Absolutely correct https://t.co/BCXpKOD7Nr,['RakeshTikait']
119,Vipu1patel,,"Christchurch City, New Zealand",50,3,216,49,"Without political backing #FarmersProtest wouldn't be last so long.

At last @ZeeNews exposed what was the underneath in the carpet.

They're doing exactly what they're opposing for new #FarmLaws. 

🗣️ Say it loudly 
राकेश टिकैत ही असली डकैत है l

#TikaitExposed #RakeshTikait https://t.co/4xqeP5Shoj",['FarmersProtest']
120,LeftoverHindus,"(धर्म) vs (Media Cockroaches, Political Termites, JudeoChrislammunist Jihadis, Financial Evangelists, Hindu Commies & Impotents)
--
Retweets aren't endorsements","Leftover हिन्दू, Leftover भारत",740,195,138980,899,Don’t miss #TikaitInChalteChalte today 8pm and 11pm part 2 #rakeshtikait #ChalteChalte https://t.co/YBqRSEnzSQ,"['TikaitInChalteChalte', 'rakeshtikait', 'ChalteChalte']"
121,LeftoverHindus,"(धर्म) vs (Media Cockroaches, Political Termites, JudeoChrislammunist Jihadis, Financial Evangelists, Hindu Commies & Impotents)
--
Retweets aren't endorsements","Leftover हिन्दू, Leftover भारत",740,195,138980,49,"Without political backing #FarmersProtest wouldn't be last so long.

At last @ZeeNews exposed what was the underneath in the carpet.

They're doing exactly what they're opposing for new #FarmLaws. 

🗣️ Say it loudly 
राकेश टिकैत ही असली डकैत है l

#TikaitExposed #RakeshTikait https://t.co/4xqeP5Shoj",['FarmersProtest']
122,Premshankerkat3,Sajag nagrik,Vivek khand 2,722,201,4745,66,"#भारत_खुला_है
Who is more dangerous Terrorist

Like -#RakeshTikait

Retweet for #Osama https://t.co/d9Xo2pzIpr","['भारत_खुला_है', 'RakeshTikait', 'Osama']"
123,acidicapt_,"Bharatwasi, webaholic, newsoholic, RT not Endorsement","Cuttack, India",27,4439,233445,1,"Govinda really acted and copied well to show the fake photos in Raju Babu movie, but he was not the best... ""Now we should search all the leaders' photos to check what can be copied in next photo shoot lol.

#RakeshTikait 
#Kisan
#India 
#Congress 
#RahulGandhi 
#priyankagandhi https://t.co/lOBFrrwDn0",[]
124,ytg099,"लखनऊ, उत्तर प्रदेश","Lucknow, India",154,17,164,105,"The reaction of #BharatBandh Supporters after seeing #भारत_खुला_है #भारत_बन्द_नहीं_बुलंद_है  trending. 
#RakeshTikait 👇😉 https://t.co/bkgB2RYH0P","['BharatBandh', 'भारत_खुला_है', 'भारत_बन्द_नहीं_बुलंद_है', 'RakeshTikait']"
125,LeftoverHindus,"(धर्म) vs (Media Cockroaches, Political Termites, JudeoChrislammunist Jihadis, Financial Evangelists, Hindu Commies & Impotents)
--
Retweets aren't endorsements","Leftover हिन्दू, Leftover भारत",740,195,138980,85,"There are 16 crore farmers in india, of which 85% have small and marginal land holdings i.e below 4 acres

All of them are working in the fields,none of them r protesting
These anarchists does'nt represent even 0.1% of farmers
#भारत_खुला_है
#भारत_बन्द_नहीं_बुलंद_है
#RakeshTikait https://t.co/LJfpHK4CTZ",[]
126,ytg099,"लखनऊ, उत्तर प्रदेश","Lucknow, India",154,17,164,49,"We stand with our new Krushi Law #भारत_खुला_है 
#RakeshTikait https://t.co/nrMbr2MTFV","['भारत_खुला_है', 'RakeshTikait']"
127,Kampikk,"Anti Fascist/Pro Democracy/Nature lover/Pro Farmer/ pro secularism 
 #ਲੜਾਂਗੇ_ਜਿੱਤਾਂਗੇ/ 


https://t.co/oFl9sDy5yW","Melbourne, Victoria",1015,1536,31502,58,"The Bhakts were burning since the morning. Now our team is again trending with many hashtags in support of our hero #RakeshTikait 👏

#TihariTuTohKhudExposedHai
#StandWithTikait",[]
128,InnisfilTaxi,Your Town... Your Taxi... Since 1985...,"1070 Ibrd Innisfil, Ontario",670,656,25295,49,"Without political backing #FarmersProtest wouldn't be last so long.

At last @ZeeNews exposed what was the underneath in the carpet.

They're doing exactly what they're opposing for new #FarmLaws. 

🗣️ Say it loudly 
राकेश टिकैत ही असली डकैत है l

#TikaitExposed #RakeshTikait https://t.co/4xqeP5Shoj",['FarmersProtest']
129,Dhaliwal_Pinku,farmer,new Delhi,573,716,77229,58,"The Bhakts were burning since the morning. Now our team is again trending with many hashtags in support of our hero #RakeshTikait 👏

#TihariTuTohKhudExposedHai
#StandWithTikait",[]
130,humanity_wins1,Human race is one. Zero Tolerance to injustice .Human Right Activist. Engineer Master of Science. United Nations. ACLU.Done with Life task only Justice matters.,"Oakland , California",5005,1560,76425,58,"The Bhakts were burning since the morning. Now our team is again trending with many hashtags in support of our hero #RakeshTikait 👏

#TihariTuTohKhudExposedHai
#StandWithTikait",[]
131,LeftoverHindus,"(धर्म) vs (Media Cockroaches, Political Termites, JudeoChrislammunist Jihadis, Financial Evangelists, Hindu Commies & Impotents)
--
Retweets aren't endorsements","Leftover हिन्दू, Leftover भारत",740,195,138980,105,"#RakeshTikait
The only truth about these Morons is all are anti-national and paid piddis of China 👊 https://t.co/HRJvAHUCcK",['RakeshTikait']
132,amarsran,"""I always like to look on the optimistic side of life, but I am realistic enough to know that life is a complex matter.” —Walt Disney","Innisfil, Ontario",571,1104,65760,58,"The Bhakts were burning since the morning. Now our team is again trending with many hashtags in support of our hero #RakeshTikait 👏

#TihariTuTohKhudExposedHai
#StandWithTikait",[]
133,amarsran,"""I always like to look on the optimistic side of life, but I am realistic enough to know that life is a complex matter.” —Walt Disney","Innisfil, Ontario",571,1104,65760,84,"Retweet fast  #TihariTuTohKhudExposedHai
#RakeshTikait #StandWithTikait https://t.co/T7BVQ8oFee","['TihariTuTohKhudExposedHai', 'RakeshTikait', 'StandWithTikait']"
