,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
626,PremRayamajhi11,,,117,30,3194,125,"#GodMorningWednesday True Worship holds cure for cancer
The most effective and the best treatment of cancer is available with True Guru @SaintRampalJiM by True Worship.

#WednesdayMotivation
#सतभक्ति_के_लाभ 💐💐 https://t.co/iQrzWxsOEp",['GodMorningWednesday']
627,Srishti_Hooda7,Student,Haryana ,171,88,2104,140,"#GodMorningThursday
All diseases are destroyed by staying in the limit of Satbhakti
 For more information,
 watch Sadhna TV at 7:30 PM .
 #सतभक्ति_के_लाभ,#ThursdayThoughts https://t.co/tspI6wu9Da",['GodMorningThursday']
628,Balbir72115152,,,263,433,65002,7,"#ThursdayThoughts
#GodMorningThursday
All diseases are destroyed by staying in the limit of Satbhakti
 For more information,
 watch Sadhna TV at 7:30 PM .
 #सतभक्ति_के_लाभ https://t.co/moKMKR0gCy","['ThursdayThoughts', 'GodMorningThursday']"
629,Laxmida93993421,,,8,40,6214,140,"#GodMorningThursday
All diseases are destroyed by staying in the limit of Satbhakti
 For more information,
 watch Sadhna TV at 7:30 PM .
 #सतभक्ति_के_लाभ,#ThursdayThoughts https://t.co/tspI6wu9Da",['GodMorningThursday']
630,palhemant06,"~Student
 ~Works for God",,44,15,262,180,"#GodMorningWednesday
All diseases are destroyed by staying in the limit of Satbhakti
 For more information,
 watch Sadhna TV at 7:30 PM .
 #सतभक्ति_के_लाभ,#wednesdaythought https://t.co/r7jJ4lhoBr",['GodMorningWednesday']
631,KrishnaS_Bhagat,5 jun कबीर साहेब प्रकट दिवस,,3996,2865,15037,140,"#GodMorningThursday
All diseases are destroyed by staying in the limit of Satbhakti
 For more information,
 watch Sadhna TV at 7:30 PM .
 #सतभक्ति_के_लाभ,#ThursdayThoughts https://t.co/tspI6wu9Da",['GodMorningThursday']
632,guy4mKnp,"A self motivated person. 
#HappyToStandwithGenuinePpl 
#LoveTechnology
#LoveGardening
Believe in #Automation
#LoveCooking
#SocialActivist
#Influencer","New Delhi, India",2453,2014,98994,7,"#ThursdayThoughts
#GodMorningThursday
All diseases are destroyed by staying in the limit of Satbhakti
 For more information,
 watch Sadhna TV at 7:30 PM .
 #सतभक्ति_के_लाभ https://t.co/moKMKR0gCy","['ThursdayThoughts', 'GodMorningThursday']"
633,AmanSin24804898,god sewa,,165,228,34481,7,"#ThursdayThoughts
#GodMorningThursday
All diseases are destroyed by staying in the limit of Satbhakti
 For more information,
 watch Sadhna TV at 7:30 PM .
 #सतभक्ति_के_लाभ https://t.co/moKMKR0gCy","['ThursdayThoughts', 'GodMorningThursday']"
634,Kuldeep65976814,ID DAV school,"Panchkula, India",76,191,50842,7,"#ThursdayThoughts
#GodMorningThursday
All diseases are destroyed by staying in the limit of Satbhakti
 For more information,
 watch Sadhna TV at 7:30 PM .
 #सतभक्ति_के_लाभ https://t.co/moKMKR0gCy","['ThursdayThoughts', 'GodMorningThursday']"
635,RajeshD52214967,job,,2391,1196,89953,19,"#GodMorningWednesday
All diseases are destroyed by staying in the limit of Satbhakti
 For more information,
 watch Sadhna TV at 7:30 PM .
 #सतभक्ति_के_लाभ,#wednesdaythought https://t.co/5NvJOdtual",['GodMorningWednesday']
636,RAVI79700265,,India,797,825,17698,7,"#ThursdayThoughts
#GodMorningThursday
All diseases are destroyed by staying in the limit of Satbhakti
 For more information,
 watch Sadhna TV at 7:30 PM .
 #सतभक्ति_के_लाभ https://t.co/moKMKR0gCy","['ThursdayThoughts', 'GodMorningThursday']"
637,RAVI79700265,,India,797,825,17698,140,"#GodMorningThursday
All diseases are destroyed by staying in the limit of Satbhakti
 For more information,
 watch Sadhna TV at 7:30 PM .
 #सतभक्ति_के_लाभ,#ThursdayThoughts https://t.co/tspI6wu9Da",['GodMorningThursday']
638,GARGEEGUJJAR2,vedo m parman h Kabir Saheb Bhagwan h..,"Ambala, India",214,165,18486,7,"#ThursdayThoughts
#GodMorningThursday
All diseases are destroyed by staying in the limit of Satbhakti
 For more information,
 watch Sadhna TV at 7:30 PM .
 #सतभक्ति_के_लाभ https://t.co/moKMKR0gCy","['ThursdayThoughts', 'GodMorningThursday', 'सतभक्ति_के_लाभ']"
639,RajuDAS38430339,I am followers of  Sant Rampal Ji Maharaj,"Yamunanagar, India",8402,13164,65938,19,"#GodMorningWednesday
All diseases are destroyed by staying in the limit of Satbhakti
 For more information,
 watch Sadhna TV at 7:30 PM .
 #सतभक्ति_के_लाभ,#wednesdaythought https://t.co/5NvJOdtual",['GodMorningWednesday']
640,KhyaliR82219520,Retd,Mohan garden New Delhi-59,1228,1391,143910,140,"#GodMorningThursday
All diseases are destroyed by staying in the limit of Satbhakti
 For more information,
 watch Sadhna TV at 7:30 PM .
 #सतभक्ति_के_लाभ,#ThursdayThoughts https://t.co/tspI6wu9Da",['GodMorningThursday']
641,NareshK97819644,Naresh Kumar,,651,319,25374,6,"#सतभक्ति_के_लाभ
अधिक जानकारी के लिए Sant Rampal Ji Maharaj YouTube Channel पर Visit करें | 
अवश्य देखें साधना टीवी 7:30 पीएम https://t.co/rus0jT2NNb",['सतभक्ति_के_लाभ']
642,RajeshD52214967,job,,2391,1196,89953,14,"#GodMorningWednesday
All diseases are destroyed by staying in the limit of Satbhakti
 For more information,
 watch Sadhna TV at 7:30 PM .
 #सतभक्ति_के_लाभ,#wednesdaythought https://t.co/sA33v9SdAI",['GodMorningWednesday']
643,GoluPan21755599,,,10,8,979,139,"#सतभक्ति_के_लाभ
#GodMorningWednesday
Diseases like cancer, AIDS are also cured by doing true devotion to God by staying in dignity.
#सतभक्ति_के_लाभ
For more information.. visit Sant Rampal Ji Maharaj you tube channel.
#GodMorningWednesday 💐 https://t.co/kAHr6VYwUS","['सतभक्ति_के_लाभ', 'GodMorningWednesday']"
644,NareshK97819644,Naresh Kumar,,651,319,25374,7,"#सतभक्ति_के_लाभ
अधिक जानकारी के लिए Sant Rampal Ji Maharaj YouTube Channel पर Visit करें | 
अवश्य देखें साधना टीवी 7:30 पीएम https://t.co/oNRm9TtC30",['सतभक्ति_के_लाभ']
645,DasiMaharani,,,13,19,2363,125,"#GodMorningWednesday True Worship holds cure for cancer
The most effective and the best treatment of cancer is available with True Guru @SaintRampalJiM by True Worship.

#WednesdayMotivation
#सतभक्ति_के_लाभ 💐💐 https://t.co/iQrzWxsOEp",['GodMorningWednesday']
646,MadanLa93276328,,,38,3,86,140,"#GodMorningThursday
All diseases are destroyed by staying in the limit of Satbhakti
 For more information,
 watch Sadhna TV at 7:30 PM .
 #सतभक्ति_के_लाभ,#ThursdayThoughts https://t.co/tspI6wu9Da",['GodMorningThursday']
647,avdhesh_shrivas,,,1120,249,5885,42,"#सतभक्ति_के_लाभ
वर्तमान में मानसिक समस्या जैसे तनाव, चिंता, नींद की कमी आदि से सभी जूझ रहें है जिस वजह से डिप्रेशन, एंग्जायटी और पैनिक एटैक जैसे लक्षण लोगों में दिखने लगे हैं। इससे छुटकारा पाने के लिए पढ़े पुस्तक ""ज्ञान गंगा "" 
Visit Saint Rampal Ji Maharaj YouTube Channel https://t.co/b4lgazKtuS",['सतभक्ति_के_लाभ']
