,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
670,Gajendr16916843,"with my own our rules...
https://t.co/bdfBJRuMiF",भारत,487,648,79214,12,"आपने याद दिलाया, तो सबको याद आया।
#किसान_एकता_जिंदाबाद 
#किसान_हत्यारी_भाजपा #BanEVM https://t.co/QLwqwJL4oK","['किसान_एकता_जिंदाबाद', 'किसान_हत्यारी_भाजपा', 'BanEVM']"
671,Chandra51364237,Retired English Professor,"Delhi , India",3042,1499,30422,12,"आपने याद दिलाया, तो सबको याद आया।
#किसान_एकता_जिंदाबाद 
#किसान_हत्यारी_भाजपा #BanEVM https://t.co/QLwqwJL4oK","['किसान_एकता_जिंदाबाद', 'किसान_हत्यारी_भाजपा', 'BanEVM']"
672,Ravindr96894844,Sach key sath,,746,786,73588,3,"भाईजी ! आज ट्विटर समाज की हर चिंता
माकूल व जायज है।
क्योंकि देश के लिए घातक सरकार ही नाजायज है।
उसने लोकतांत्रिक प्रणाली का ही अपहरण कर लिया है।
अब तो बिपक्ष भी कहां किसी भरोसे कै लायक है?
#किसान_एकता_जिंदाबाद 
#किसान_हत्यारी_भाजपा #BanEVM",[]
673,paratpar,Paratpar मुलाकाती.वैध. Citizen’s-नागरिकों का Doctor...                                          शब्दों से खेलनेवाला... शब्दो से नागरिकों को खेल करवानेवाला ...,India,1322,96,11720,0,#intermediateresult2021 #Venom #thursdaymorning #dolar #IRLQAT #AnnaattheTeaserDay #FuelPrices #TaxExtortion #मोदी_राजधर्म_निभाओ #किसान_हत्यारी_भाजपा #Hindus #Siva #Hindus_Attacked_In_Bangladesh #ShowYourGame #AryanKhanBail #ARON #Republican @saurabhtop @TheLallantop #Annaatthe,"['intermediateresult2021', 'Venom', 'thursdaymorning', 'dolar', 'IRLQAT', 'AnnaattheTeaserDay', 'FuelPrices', 'TaxExtortion', 'मोदी_राजधर्म_निभाओ', 'किसान_हत्यारी_भाजपा', 'Hindus', 'Siva', 'Hindus_Attacked_In_Bangladesh', 'ShowYourGame', 'AryanKhanBail', 'ARON', 'Republican', 'Annaatthe']"
674,DrManmohansing_,"Indian economist, academic, and politician served as the 13th Prime Minister of India from 2004 to 2014 Fan Page.",,395,13746,7552,26,"लखीमपुर खीरी नरसंहार के शहीद किसानों की अंतिम अरदास में प्रियंका गांधी। 

आज किसान को हम सबकी जरूरत है।
हमें उनके साथ, उनके परिवारों के साथ खड़े होना होगा।

#किसान_के_साथ_प्रियंका #किसान_हत्यारी_भाजपा #किसान_बचेगा_तो_देश_बचेगा https://t.co/felzLNlIq8",[]
675,GeorgekJoseph1,,,159,128,32143,24,"""माफी"" वीर सावरकर और दीन दयाल उपाध्याय भाजपा द्वारा उछाले गए उस सिक्के के दो पहलू है, जो उछाला तो बड़ी उर्जा के साथ गया, परन्तु नीचे कभी नही आया। अधिक जानकारी के लिए श्री लालजी देसाई को सुनें।
#सावरकर_दलाल_था 
#किसान_हत्यारी_भाजपा 
#भाजपा_हटाओ_देश_बचाओ https://t.co/uFSL9Px2wy",[]
676,SatinderSahota8,"STUDENT 
S. G. G. S. KHALSA COLLEGE 
(ਪ੍ਣਾਮ ਸ਼ਹੀਦਾਂ ਨੂੰ)🙏
 प्रणाम शहीदों को🙏
PRANAAM SHAHEEDAN NU🙏
☬☬☬☬☬☬
🙏ਵੈਰੀ ਖੁਸ਼ ਹੁੰਦੇ ਨੇ ਵੇਖ ਕੇ ਸਾਡੀਆਂ ਨਸਲਾਂ ਨੇ ਬਰਬਾਦ 😢",,1066,828,181140,3,"Murdabad BJP government

#YogiProtecting_MurdererTeni

#BJP_हटाओ_देश_बचायो 

#BJP_KillerOfFarmers 

#किसान_हत्यारी_भाजपा

#लखीमपुर_किसानो_को_न्याय_दो

#FarmersProtest https://t.co/GKQuMCCOk8","['YogiProtecting_MurdererTeni', 'BJP_हटाओ_देश_बचायो', 'BJP_KillerOfFarmers']"
677,Bhushan99093387,social worker membership of Congress party,,438,1457,292150,2,"@Real_Sanskari_ #किसान_हत्यारी_भाजपा 
#किसान_बचेगा_तो_देश_बचेगा 
#किसान_एकता_जिंदाबाद 🇮🇳","['किसान_हत्यारी_भाजपा', 'किसान_बचेगा_तो_देश_बचेगा', 'किसान_एकता_जिंदाबाद']"
678,sschauh75696498,"Common Indian
Rt is not an endorsement.","Kanpur,Uttar Pradesh,India",467,979,91548,12,"आपने याद दिलाया, तो सबको याद आया।
#किसान_एकता_जिंदाबाद 
#किसान_हत्यारी_भाजपा #BanEVM https://t.co/QLwqwJL4oK","['किसान_एकता_जिंदाबाद', 'किसान_हत्यारी_भाजपा', 'BanEVM']"
679,Sudarsh63169707,"परहित सरिस धर्म नहीं भाई
परपीडा़ सम नहीं अधमाई।
हरहर महादेव !","Ballia, India",4999,13231,195320,12,"आपने याद दिलाया, तो सबको याद आया।
#किसान_एकता_जिंदाबाद 
#किसान_हत्यारी_भाजपा #BanEVM https://t.co/QLwqwJL4oK","['किसान_एकता_जिंदाबाद', 'किसान_हत्यारी_भाजपा', 'BanEVM']"
680,AshokKu70525841,,Gorkhapur,419,208,17311,3,"भाईजी ! आज ट्विटर समाज की हर चिंता
माकूल व जायज है।
क्योंकि देश के लिए घातक सरकार ही नाजायज है।
उसने लोकतांत्रिक प्रणाली का ही अपहरण कर लिया है।
अब तो बिपक्ष भी कहां किसी भरोसे कै लायक है?
#किसान_एकता_जिंदाबाद 
#किसान_हत्यारी_भाजपा #BanEVM",[]
681,YashpaalV,,,375,81,596,2,"निकलो बन्द मकानों से 
जंग लड़ो शैतानो से 
#किसान_हत्यारी_भाजपा
#SackAjayMishra 
#ModiArrestMonuMisra","['किसान_हत्यारी_भाजपा', 'SackAjayMishra', 'ModiArrestMonuMisra']"
682,inder_aj,Arvind My Idol.,,5783,7445,95786,3,"भाईजी ! आज ट्विटर समाज की हर चिंता
माकूल व जायज है।
क्योंकि देश के लिए घातक सरकार ही नाजायज है।
उसने लोकतांत्रिक प्रणाली का ही अपहरण कर लिया है।
अब तो बिपक्ष भी कहां किसी भरोसे कै लायक है?
#किसान_एकता_जिंदाबाद 
#किसान_हत्यारी_भाजपा #BanEVM",[]
683,Sudarsh63169707,"परहित सरिस धर्म नहीं भाई
परपीडा़ सम नहीं अधमाई।
हरहर महादेव !","Ballia, India",4999,13231,195320,3,"भाईजी ! आज ट्विटर समाज की हर चिंता
माकूल व जायज है।
क्योंकि देश के लिए घातक सरकार ही नाजायज है।
उसने लोकतांत्रिक प्रणाली का ही अपहरण कर लिया है।
अब तो बिपक्ष भी कहां किसी भरोसे कै लायक है?
#किसान_एकता_जिंदाबाद 
#किसान_हत्यारी_भाजपा #BanEVM","['किसान_एकता_जिंदाबाद', 'किसान_हत्यारी_भाजपा', 'BanEVM']"
684,SevadalRJ,"Official Twitter handle of Rajasthan Pradesh Congress Sevadal. @CongressSevadal is headed by the Chief Organiser Shri Lalji Desai.
RTs are not endorsements.","Jaipur, India",102,8505,26080,24,"""माफी"" वीर सावरकर और दीन दयाल उपाध्याय भाजपा द्वारा उछाले गए उस सिक्के के दो पहलू है, जो उछाला तो बड़ी उर्जा के साथ गया, परन्तु नीचे कभी नही आया। अधिक जानकारी के लिए श्री लालजी देसाई को सुनें।
#सावरकर_दलाल_था 
#किसान_हत्यारी_भाजपा 
#भाजपा_हटाओ_देश_बचाओ https://t.co/uFSL9Px2wy",[]
685,SevadalHP,Official Twitter handle of Himachal Pradesh Congress Sevadal. RTs are not endorsements.,,69,7699,65589,24,"""माफी"" वीर सावरकर और दीन दयाल उपाध्याय भाजपा द्वारा उछाले गए उस सिक्के के दो पहलू है, जो उछाला तो बड़ी उर्जा के साथ गया, परन्तु नीचे कभी नही आया। अधिक जानकारी के लिए श्री लालजी देसाई को सुनें।
#सावरकर_दलाल_था 
#किसान_हत्यारी_भाजपा 
#भाजपा_हटाओ_देश_बचाओ https://t.co/uFSL9Px2wy",[]
686,Mandeep87793937,,,404,271,5306,2,#YogiProtecting_MurdererTeni #FarmerProtest #किसान_हत्यारी_भाजपा,"['YogiProtecting_MurdererTeni', 'FarmerProtest', 'किसान_हत्यारी_भाजपा']"
687,gup78282900,"आम भारतीय, भारतीय होने में गर्व,मोदी फैन,हिंदी भाषी, राष्ट्रहित सर्वोपरि
Kundan Hardware Beohari, (484774)",ब्यौहारी शहडोल मध्यप्रदेश,6468,8303,252064,31,"अबे....!
ई सुसुरा तो कांग्रेस नेता  अखिलेश दास का भतीजा है।
#किसान_के_साथ_प्रियंका
 😃😃😃
#किसान_हत्यारी_भाजपा
#लखीमपुर_किसान_नरसंहार https://t.co/fzR9LCKWSI","['किसान_के_साथ_प्रियंका', 'किसान_हत्यारी_भाजपा']"
688,Nitinmudgal_INC,"अंतिम सांस तक कांग्रेसी🇮🇳आखरी पंक्ति का कार्यकर्ता
     Patriot । Politics । Social influencer । Gets Inspired Ravish Kumar NDTV  ।
My Leader @Rahulgandhi",Delhi,2146,2061,16267,1,@KaurMalwain #किसान_हत्यारी_भाजपा https://t.co/fBArJqvOd9,['किसान_हत्यारी_भाजपा']
689,inder_aj,Arvind My Idol.,,5783,7445,95786,1,"प्रिंट व इलेक्ट्रॉनिक मीडिया, फेसबुक व ह्वाट्सएप यूनिवर्सिटी, हजारों न्यूज वेबसाइट तो
सरकार के पास है।
गुलाम बनने से कौन बच सकता है, किस्में भास है?
#किसान_एकता_जिंदाबाद 
#किसान_हत्यारी_भाजपा 
#BanEVM",[]
690,SevadalUPB,Official Account of BundelKhand Uttar Pradesh Congress Sevadal @CongressSevadal is headed by the Chief Organiser Shri @LaljiDesaiG. RTs are not endorsements.,Uttar Pradesh,125,2780,13336,24,"""माफी"" वीर सावरकर और दीन दयाल उपाध्याय भाजपा द्वारा उछाले गए उस सिक्के के दो पहलू है, जो उछाला तो बड़ी उर्जा के साथ गया, परन्तु नीचे कभी नही आया। अधिक जानकारी के लिए श्री लालजी देसाई को सुनें।
#सावरकर_दलाल_था 
#किसान_हत्यारी_भाजपा 
#भाजपा_हटाओ_देश_बचाओ https://t.co/uFSL9Px2wy",[]
691,BalvirIt,,,115,113,11360,2,#YogiProtecting_MurdererTeni #FarmerProtest #किसान_हत्यारी_भाजपा,"['YogiProtecting_MurdererTeni', 'FarmerProtest', 'किसान_हत्यारी_भाजपा']"
692,BalvirIt,,,115,113,11360,2,#YogiProtecting_MurdererTeni #FarmerProtest #किसान_हत्यारी_भाजपा,"['YogiProtecting_MurdererTeni', 'FarmerProtest', 'किसान_हत्यारी_भाजपा']"
693,Sudarsh63169707,"परहित सरिस धर्म नहीं भाई
परपीडा़ सम नहीं अधमाई।
हरहर महादेव !","Ballia, India",4999,13231,195320,1,"प्रिंट व इलेक्ट्रॉनिक मीडिया, फेसबुक व ह्वाट्सएप यूनिवर्सिटी, हजारों न्यूज वेबसाइट तो
सरकार के पास है।
गुलाम बनने से कौन बच सकता है, किस्में भास है?
#किसान_एकता_जिंदाबाद 
#किसान_हत्यारी_भाजपा 
#BanEVM","['किसान_एकता_जिंदाबाद', 'किसान_हत्यारी_भाजपा', 'BanEVM']"
694,raghavendrSriva,"state_secretary,social_media,Indian National Congress- Uttar Pradesh
🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳
✋✋✋✋✋",India,1858,386,10302,0,"#लखीमपुर_किसान_नरसंहार

भाजपा के मंत्री का किसानों के घर न जाना उनकी सोच को दिखाता है! 

#किसान_हत्यारी_भाजपा https://t.co/hq29YTb4r1","['लखीमपुर_किसान_नरसंहार', 'किसान_हत्यारी_भाजपा']"
695,YesRaj03427599,"अपने #कद का अंदाज़ा हमें भी है ..
हम परछाई देख कर #गुरूर नही करते !😎",,156,136,4168,0,"@news24tvchannel @SadhviPragya_MP पूलिस आ रही ह जल्दी से व्हीलचेयर लेले भगवा गुंडे #किसान_हत्यारी_भाजपा 
#किसान_हत्यारी_भाजपासरकार 
#किसान_बचेगा_तो_देश_बचेगा","['किसान_हत्यारी_भाजपा', 'किसान_हत्यारी_भाजपासरकार', 'किसान_बचेगा_तो_देश_बचेगा']"
696,BodhiVarun,Professional IT Engineer and Hardware Expert. Political Enthusiast and keen interest ed in sports. 🇳🇪,,18,4,53,18,"अंत तक अंजाम तक,
सुबह से लेके शाम तक, 
संघर्षों से बलिदान तक,
अधिकारों और पहचान तक,
जन-जन के सम्मान तक,
कांग्रेस का साथ है, 
हर हाथ को अब हाथ है।
#प्रियंका_गांधी 
#किसान_हत्यारी_भाजपा https://t.co/UVeOQqJYrd",[]
697,BodhiVarun,Professional IT Engineer and Hardware Expert. Political Enthusiast and keen interest ed in sports. 🇳🇪,,18,4,53,28,"सरकार पथभ्रष्ट है,
चारों तरफ कष्ट है,
खत्म हो चुका ट्रस्ट है,
बदलाव अब मस्ट है,
तानाशाह और प्रिय नेता का,
अब ""अंतर स्पष्ट है""।
#भाजपा_हटाओ_देश_बचाओ 
#किसान_हत्यारी_भाजपा https://t.co/8x6mAYpgPu",[]
